no,timestamp
0.5,2016-02-19T02:20:16+01:00
0.5,2016-02-19T02:20:39+01:00
0.2,2016-02-19T02:21:01+01:00
0.2,2016-02-19T02:21:23+01:00
0.2,2016-02-19T02:21:45+01:00
0.3,2016-02-19T02:22:08+01:00
0.3,2016-02-19T02:22:30+01:00
0.0,2016-02-19T02:22:52+01:00
0.1,2016-02-19T02:23:14+01:00
0.1,2016-02-19T02:23:36+01:00
0.1,2016-02-19T02:23:59+01:00
0.1,2016-02-19T02:24:21+01:00
0.2,2016-02-19T02:24:43+01:00
0.1,2016-02-19T02:25:06+01:00
0.2,2016-02-19T02:25:28+01:00
0.1,2016-02-19T02:25:50+01:00
0.1,2016-02-19T02:26:13+01:00
0.1,2016-02-19T02:26:35+01:00
0.1,2016-02-19T02:26:57+01:00
0.1,2016-02-19T02:27:19+01:00
0.1,2016-02-19T02:27:42+01:00
0.1,2016-02-19T02:28:04+01:00
0.1,2016-02-19T02:28:26+01:00
0.1,2016-02-19T02:28:48+01:00
0.1,2016-02-19T02:29:11+01:00
0.1,2016-02-19T02:29:33+01:00
0.0,2016-02-19T02:29:55+01:00
0.1,2016-02-19T02:30:17+01:00
0.0,2016-02-19T02:30:39+01:00
0.0,2016-02-19T02:31:02+01:00
0.1,2016-02-19T02:31:24+01:00
0.0,2016-02-19T02:31:46+01:00
0.1,2016-02-19T02:32:08+01:00
0.2,2016-02-19T02:32:31+01:00
0.2,2016-02-19T02:32:53+01:00
0.1,2016-02-19T02:33:15+01:00
0.3,2016-02-19T02:33:38+01:00
0.2,2016-02-19T02:34:00+01:00
0.1,2016-02-19T02:34:22+01:00
0.1,2016-02-19T02:34:44+01:00
0.1,2016-02-19T02:35:07+01:00
0.2,2016-02-19T02:35:29+01:00
0.3,2016-02-19T02:35:51+01:00
0.5,2016-02-19T02:36:14+01:00
1.4,2016-02-19T02:36:36+01:00
1.2,2016-02-19T02:36:58+01:00
1.4,2016-02-19T02:37:20+01:00
2.1,2016-02-19T02:37:43+01:00
2.4,2016-02-19T02:38:05+01:00
4.5,2016-02-19T02:38:27+01:00
3.3,2016-02-19T02:38:49+01:00
1.8,2016-02-19T02:39:11+01:00
2.0,2016-02-19T02:39:34+01:00
1.3,2016-02-19T02:39:56+01:00
2.3,2016-02-19T02:40:19+01:00
3.1,2016-02-19T02:40:41+01:00
2.4,2016-02-19T02:41:03+01:00
3.8,2016-02-19T02:41:25+01:00
5.5,2016-02-19T02:41:48+01:00
2.7,2016-02-19T02:42:10+01:00
1.5,2016-02-19T02:42:32+01:00
1.7,2016-02-19T02:42:54+01:00
2.0,2016-02-19T02:43:17+01:00
2.8,2016-02-19T02:43:39+01:00
3.2,2016-02-19T02:44:01+01:00
5.9,2016-02-19T02:44:23+01:00
4.0,2016-02-19T02:44:46+01:00
3.7,2016-02-19T02:45:08+01:00
4.3,2016-02-19T02:45:30+01:00
6.2,2016-02-19T02:45:52+01:00
3.5,2016-02-19T02:46:14+01:00
3.1,2016-02-19T02:46:37+01:00
3.6,2016-02-19T02:46:59+01:00
2.9,2016-02-19T02:47:21+01:00
6.2,2016-02-19T02:47:44+01:00
5.1,2016-02-19T02:48:06+01:00
3.4,2016-02-19T02:48:28+01:00
3.9,2016-02-19T02:48:50+01:00
3.9,2016-02-19T02:49:13+01:00
2.2,2016-02-19T02:49:35+01:00
2.4,2016-02-19T02:49:57+01:00
3.5,2016-02-19T02:50:19+01:00
4.1,2016-02-19T02:50:42+01:00
7.2,2016-02-19T02:51:04+01:00
4.9,2016-02-19T02:51:26+01:00
4.1,2016-02-19T02:51:48+01:00
5.9,2016-02-19T02:52:11+01:00
5.3,2016-02-19T02:52:33+01:00
4.7,2016-02-19T02:52:55+01:00
3.6,2016-02-19T02:53:17+01:00
3.0,2016-02-19T02:53:39+01:00
2.6,2016-02-19T02:54:02+01:00
2.7,2016-02-19T02:54:24+01:00
3.7,2016-02-19T02:54:46+01:00
5.4,2016-02-19T02:55:09+01:00
4.4,2016-02-19T02:55:31+01:00
3.8,2016-02-19T02:55:53+01:00
3.5,2016-02-19T02:56:15+01:00
3.4,2016-02-19T02:56:38+01:00
2.5,2016-02-19T02:57:00+01:00
7.9,2016-02-19T02:57:22+01:00
26.0,2016-02-19T02:57:44+01:00
28.1,2016-02-19T02:58:06+01:00
16.7,2016-02-19T02:58:29+01:00
23.1,2016-02-19T02:58:51+01:00
33.3,2016-02-19T02:59:13+01:00
32.3,2016-02-19T02:59:35+01:00
30.9,2016-02-19T02:59:58+01:00
33.1,2016-02-19T03:00:20+01:00
33.5,2016-02-19T03:00:42+01:00
34.2,2016-02-19T03:01:04+01:00
34.0,2016-02-19T03:01:27+01:00
38.8,2016-02-19T03:01:49+01:00
38.6,2016-02-19T03:02:12+01:00
39.4,2016-02-19T03:02:34+01:00
46.9,2016-02-19T03:02:56+01:00
50.3,2016-02-19T03:03:18+01:00
51.4,2016-02-19T03:03:41+01:00
50.6,2016-02-19T03:04:03+01:00
52.5,2016-02-19T03:04:25+01:00
52.9,2016-02-19T03:04:47+01:00
53.3,2016-02-19T03:05:10+01:00
54.1,2016-02-19T03:05:32+01:00
55.6,2016-02-19T03:05:54+01:00
56.1,2016-02-19T03:06:16+01:00
57.1,2016-02-19T03:06:38+01:00
58.5,2016-02-19T03:07:01+01:00
58.0,2016-02-19T03:07:23+01:00
58.0,2016-02-19T03:07:45+01:00
57.5,2016-02-19T03:08:07+01:00
54.5,2016-02-19T03:08:30+01:00
53.0,2016-02-19T03:08:52+01:00
49.8,2016-02-19T03:09:14+01:00
42.1,2016-02-19T03:09:37+01:00
35.8,2016-02-19T03:09:59+01:00
28.7,2016-02-19T03:10:21+01:00
22.4,2016-02-19T03:10:43+01:00
18.3,2016-02-19T03:11:06+01:00
21.9,2016-02-19T03:11:28+01:00
25.4,2016-02-19T03:11:50+01:00
27.4,2016-02-19T03:12:13+01:00
29.5,2016-02-19T03:12:35+01:00
30.6,2016-02-19T03:12:57+01:00
31.0,2016-02-19T03:13:19+01:00
27.5,2016-02-19T03:13:41+01:00
14.1,2016-02-19T03:14:04+01:00
12.7,2016-02-19T03:14:26+01:00
20.0,2016-02-19T03:14:48+01:00
19.3,2016-02-19T03:15:10+01:00
16.2,2016-02-19T03:15:33+01:00
10.3,2016-02-19T03:15:55+01:00
10.9,2016-02-19T03:16:17+01:00
12.4,2016-02-19T03:16:39+01:00
17.8,2016-02-19T03:17:02+01:00
20.8,2016-02-19T03:17:24+01:00
19.2,2016-02-19T03:17:46+01:00
18.0,2016-02-19T03:18:09+01:00
17.9,2016-02-19T03:18:31+01:00
16.6,2016-02-19T03:18:53+01:00
10.3,2016-02-19T03:19:15+01:00
12.8,2016-02-19T03:19:37+01:00
18.6,2016-02-19T03:20:00+01:00
18.3,2016-02-19T03:20:22+01:00
15.2,2016-02-19T03:20:45+01:00
14.4,2016-02-19T03:21:07+01:00
12.5,2016-02-19T03:21:29+01:00
13.0,2016-02-19T03:21:51+01:00
16.7,2016-02-19T03:22:13+01:00
19.2,2016-02-19T03:22:36+01:00
20.2,2016-02-19T03:22:58+01:00
19.5,2016-02-19T03:23:20+01:00
13.1,2016-02-19T03:23:42+01:00
15.1,2016-02-19T03:24:05+01:00
16.6,2016-02-19T03:24:27+01:00
16.2,2016-02-19T03:24:49+01:00
16.8,2016-02-19T03:25:12+01:00
15.4,2016-02-19T03:25:34+01:00
15.9,2016-02-19T03:25:56+01:00
14.6,2016-02-19T03:26:18+01:00
14.3,2016-02-19T03:26:41+01:00
14.3,2016-02-19T03:27:03+01:00
13.6,2016-02-19T03:27:25+01:00
14.2,2016-02-19T03:27:47+01:00
15.8,2016-02-19T03:28:09+01:00
15.4,2016-02-19T03:28:32+01:00
14.5,2016-02-19T03:28:54+01:00
14.7,2016-02-19T03:29:17+01:00
14.4,2016-02-19T03:29:39+01:00
15.0,2016-02-19T03:30:01+01:00
17.7,2016-02-19T03:30:23+01:00
18.5,2016-02-19T03:30:45+01:00
23.2,2016-02-19T03:31:08+01:00
28.3,2016-02-19T03:31:30+01:00
26.5,2016-02-19T03:31:52+01:00
23.3,2016-02-19T03:32:15+01:00
19.8,2016-02-19T03:32:37+01:00
15.1,2016-02-19T03:32:59+01:00
15.0,2016-02-19T03:33:21+01:00
17.0,2016-02-19T03:33:44+01:00
19.0,2016-02-19T03:34:06+01:00
22.7,2016-02-19T03:34:28+01:00
31.8,2016-02-19T03:34:50+01:00
33.1,2016-02-19T03:35:13+01:00
34.9,2016-02-19T03:35:35+01:00
30.2,2016-02-19T03:35:57+01:00
20.1,2016-02-19T03:36:19+01:00
24.1,2016-02-19T03:36:41+01:00
20.2,2016-02-19T03:37:04+01:00
20.2,2016-02-19T03:37:26+01:00
17.7,2016-02-19T03:37:48+01:00
24.5,2016-02-19T03:38:10+01:00
22.8,2016-02-19T03:38:33+01:00
20.2,2016-02-19T03:38:55+01:00
20.3,2016-02-19T03:39:17+01:00
20.4,2016-02-19T03:39:40+01:00
18.7,2016-02-19T03:40:02+01:00
18.2,2016-02-19T03:40:24+01:00
18.1,2016-02-19T03:40:47+01:00
17.5,2016-02-19T03:41:09+01:00
17.5,2016-02-19T03:41:31+01:00
18.0,2016-02-19T03:41:53+01:00
16.6,2016-02-19T03:42:16+01:00
16.7,2016-02-19T03:42:38+01:00
17.1,2016-02-19T03:43:00+01:00
15.9,2016-02-19T03:43:22+01:00
16.3,2016-02-19T03:43:45+01:00
17.3,2016-02-19T03:44:07+01:00
17.6,2016-02-19T03:44:29+01:00
16.2,2016-02-19T03:44:51+01:00
16.1,2016-02-19T03:45:13+01:00
15.6,2016-02-19T03:45:36+01:00
16.2,2016-02-19T03:45:58+01:00
17.4,2016-02-19T03:46:20+01:00
18.0,2016-02-19T03:46:43+01:00
17.3,2016-02-19T03:47:05+01:00
15.9,2016-02-19T03:47:27+01:00
16.2,2016-02-19T03:47:49+01:00
16.5,2016-02-19T03:48:12+01:00
17.4,2016-02-19T03:48:34+01:00
17.7,2016-02-19T03:48:56+01:00
17.2,2016-02-19T03:49:18+01:00
19.3,2016-02-19T03:49:40+01:00
20.1,2016-02-19T03:50:03+01:00
16.5,2016-02-19T03:50:25+01:00
17.9,2016-02-19T03:50:47+01:00
18.3,2016-02-19T03:51:09+01:00
19.1,2016-02-19T03:51:32+01:00
17.8,2016-02-19T03:51:54+01:00
12.0,2016-02-19T03:52:16+01:00
10.4,2016-02-19T03:52:38+01:00
9.9,2016-02-19T03:53:01+01:00
8.0,2016-02-19T03:53:23+01:00
6.9,2016-02-19T03:53:45+01:00
5.8,2016-02-19T03:54:08+01:00
5.8,2016-02-19T03:54:30+01:00
6.1,2016-02-19T03:54:52+01:00
8.6,2016-02-19T03:55:14+01:00
9.3,2016-02-19T03:55:36+01:00
9.9,2016-02-19T03:55:59+01:00
11.1,2016-02-19T03:56:21+01:00
10.1,2016-02-19T03:56:43+01:00
10.0,2016-02-19T03:57:05+01:00
9.1,2016-02-19T03:57:28+01:00
8.3,2016-02-19T03:57:50+01:00
8.8,2016-02-19T03:58:12+01:00
8.9,2016-02-19T03:58:34+01:00
9.5,2016-02-19T03:58:57+01:00
9.7,2016-02-19T03:59:19+01:00
11.0,2016-02-19T03:59:41+01:00
11.7,2016-02-19T04:00:03+01:00
10.8,2016-02-19T04:00:26+01:00
10.7,2016-02-19T04:00:48+01:00
11.0,2016-02-19T04:01:10+01:00
11.1,2016-02-19T04:01:33+01:00
10.7,2016-02-19T04:01:55+01:00
10.9,2016-02-19T04:02:17+01:00
10.5,2016-02-19T04:02:40+01:00
10.6,2016-02-19T04:03:02+01:00
10.7,2016-02-19T04:03:24+01:00
10.7,2016-02-19T04:03:46+01:00
11.3,2016-02-19T04:04:08+01:00
10.6,2016-02-19T04:04:31+01:00
11.1,2016-02-19T04:04:53+01:00
11.0,2016-02-19T04:05:15+01:00
11.0,2016-02-19T04:05:37+01:00
10.8,2016-02-19T04:06:00+01:00
10.8,2016-02-19T04:06:22+01:00
5.2,2016-02-19T04:06:44+01:00
