timestamp,no,index
2016-01-16T04:42:28+00:00,4.073385663677481,375
2016-01-16T04:44:29+00:00,4.348681395528953,376
2016-01-16T04:46:31+00:00,4.706702420735883,377
2016-01-16T04:48:32+00:00,3.424654762221614,378
2016-01-16T04:50:34+00:00,4.26341071721308,379
2016-01-16T04:52:36+00:00,2.7452326422952424,380
2016-01-16T04:54:37+00:00,3.0573969355826947,381
2016-01-16T04:56:39+00:00,4.494304255506513,382
2016-01-16T04:58:41+00:00,3.3894857803092044,383
2016-01-16T05:00:42+00:00,2.4079000777021875,384
2016-01-16T05:02:44+00:00,2.4121495868981633,385
2016-01-16T05:04:46+00:00,1.197028458532607,386
2016-01-16T05:06:47+00:00,1.6189605630311128,387
2016-01-16T05:08:49+00:00,1.3234294784120735,388
2016-01-16T05:10:50+00:00,1.01834056322393,389
2016-01-16T05:12:52+00:00,0.9469558197117465,390
2016-01-16T05:14:54+00:00,1.0269833766990146,391
2016-01-16T05:16:55+00:00,0.7187866367540998,392
2016-01-16T05:18:57+00:00,1.1510960992974724,393
2016-01-16T05:20:58+00:00,0.41386628675203596,394
2016-01-16T05:23:00+00:00,-0.3030306224146919,395
2016-01-16T05:25:02+00:00,0.1313032496219826,396
2016-01-16T05:27:03+00:00,0.8553639361858743,397
2016-01-16T05:29:05+00:00,0.04028171198980246,398
2016-01-16T05:31:07+00:00,0.5054021960111577,399
2016-01-16T05:33:08+00:00,0.21527123002567095,400
2016-01-16T05:35:10+00:00,0.3736765459615228,401
2016-01-16T05:37:11+00:00,0.21164330857454772,402
2016-01-16T05:39:13+00:00,0.729031514052906,403
2016-01-16T05:41:15+00:00,0.4671012458327226,404
2016-01-16T05:43:16+00:00,0.49893445282089033,405
2016-01-16T05:45:18+00:00,0.5619552763875078,406
2016-01-16T05:47:20+00:00,0.9674651056177268,407
2016-01-16T05:49:21+00:00,-0.01602132012900981,408
2016-01-16T05:51:23+00:00,0.6182523326451665,409
2016-01-16T05:53:24+00:00,1.1862247706788764,410
2016-01-16T05:55:26+00:00,1.0639334116726111,411
2016-01-16T05:57:27+00:00,-1.019976240245434,412
2016-01-16T05:59:29+00:00,-1.386758385166015,413
2016-01-16T06:01:31+00:00,-0.8579771797085911,414
2016-01-16T06:03:32+00:00,0.34053924874920405,415
2016-01-16T06:05:34+00:00,-0.6917893921457754,416
2016-01-16T06:07:36+00:00,-0.7621680755164597,417
2016-01-16T06:09:37+00:00,-0.68804375844568,418
2016-01-16T06:11:39+00:00,0.5291097241465224,419
2016-01-16T06:13:41+00:00,-0.986229872907721,420
2016-01-16T06:15:42+00:00,-0.18555355794829964,421
2016-01-16T06:17:44+00:00,-1.3722257274362892,422
2016-01-16T06:19:45+00:00,-1.8163836398852684,423
2016-01-16T06:21:47+00:00,-1.0654092479578772,424
2016-01-16T06:23:49+00:00,-0.5313313946343499,425
2016-01-16T06:25:51+00:00,-0.5564272839362427,426
2016-01-16T06:27:52+00:00,-0.9270492065580314,427
2016-01-16T06:29:54+00:00,1.2658541636497045,428
2016-01-16T06:31:55+00:00,-0.8234366547681198,429
2016-01-16T06:33:58+00:00,-2.1489120325692586,430
2016-01-16T06:35:59+00:00,1.877744817595124,431
2016-01-16T06:38:01+00:00,-0.8803111409700488,432
2016-01-16T06:40:03+00:00,-0.6842475867308497,433
2016-01-16T06:42:04+00:00,-0.46050299283010254,434
2016-01-16T06:44:06+00:00,0.4077254078446515,435
2016-01-16T06:46:08+00:00,-0.9251773472006466,436
2016-01-16T06:48:09+00:00,-1.2556052860123064,437
2016-01-16T06:50:11+00:00,-1.0953711315782488,438
2016-01-16T06:52:13+00:00,-0.8824262244420034,439
2016-01-16T06:54:14+00:00,-1.1808000940808725,440
2016-01-16T06:56:16+00:00,-0.7828971936685409,441
2016-01-16T06:58:18+00:00,-0.8199862959645206,442
2016-01-16T07:00:19+00:00,-1.4976866107497102,443
2016-01-16T07:02:21+00:00,-1.2084668004423609,444
2016-01-16T07:04:23+00:00,-0.8678133810346171,445
2016-01-16T07:06:24+00:00,-1.0628167594325522,446
2016-01-16T07:08:26+00:00,-1.6054113682662141,447
2016-01-16T07:10:28+00:00,-1.3702364146997787,448
2016-01-16T07:12:29+00:00,2.1480405310186157,449
2016-01-16T07:14:31+00:00,-1.0830174166911881,450
2016-01-16T07:16:33+00:00,-0.8206254043601859,451
2016-01-16T07:18:34+00:00,-0.8761943302493069,452
2016-01-16T07:20:36+00:00,-1.51562421889097,453
2016-01-16T07:22:38+00:00,0.08622254073831215,454
2016-01-16T07:24:39+00:00,0.05308708198846368,455
2016-01-16T07:26:41+00:00,-0.31640059080141825,456
2016-01-16T07:28:43+00:00,0.8589677939599589,457
2016-01-16T07:30:45+00:00,1.6595816140160444,458
2016-01-16T07:32:46+00:00,-1.0993786380049304,459
2016-01-16T07:34:48+00:00,-0.3522895554817769,460
2016-01-16T07:36:50+00:00,-1.638237171452527,461
2016-01-16T07:38:51+00:00,-0.8906294955150198,462
2016-01-16T07:40:53+00:00,-1.112472939361668,463
2016-01-16T07:42:55+00:00,-1.2941111112140415,464
2016-01-16T07:44:56+00:00,-1.8372276353020247,465
2016-01-16T07:46:58+00:00,-1.664126450657335,466
2016-01-16T07:48:59+00:00,-0.721778666776931,467
2016-01-16T07:51:01+00:00,-1.1874768383660665,468
2016-01-16T07:53:02+00:00,-1.450552799005667,469
2016-01-16T07:55:04+00:00,8.61345523261933,470
2016-01-16T07:57:06+00:00,9.541125378329557,471
2016-01-16T07:59:07+00:00,11.779753088977085,472
2016-01-16T08:01:09+00:00,13.213761638016742,473
2016-01-16T08:03:10+00:00,11.896137202514307,474
2016-01-16T08:05:12+00:00,11.366221986213827,475
2016-01-16T08:07:13+00:00,11.562494223016891,476
2016-01-16T08:09:15+00:00,12.518362883149976,477
2016-01-16T08:11:17+00:00,10.392841159957793,478
2016-01-16T08:13:18+00:00,9.665268298451501,479
2016-01-16T08:15:20+00:00,9.514652987426611,480
2016-01-16T08:17:22+00:00,10.911576760585188,481
2016-01-16T08:19:23+00:00,9.340847923641942,482
2016-01-16T08:21:25+00:00,9.256077324173866,483
2016-01-16T08:23:27+00:00,6.109804032865483,484
2016-01-16T08:25:28+00:00,6.292542326391445,485
2016-01-16T08:27:30+00:00,4.792439723056212,486
2016-01-16T08:29:32+00:00,6.72170627770592,487
2016-01-16T08:31:33+00:00,6.6905730551343865,488
2016-01-16T08:33:35+00:00,7.396241509301383,489
2016-01-16T08:35:37+00:00,8.471430834008288,490
2016-01-16T08:37:39+00:00,8.557303387752913,491
2016-01-16T08:39:40+00:00,8.594008574840544,492
2016-01-16T08:41:42+00:00,9.432027722508629,493
