index,timestamp,no2,no2_err,o3,o3_err,h2o,h2o_err,nox,nox_err,no
189,2016-02-22T14:25:19+01:00,,,2789.7191047719,927.24333382769,1313984.05631221,746822.674874961,3.8900686264942,0.052395122855418,0.3880631671415218
190,2016-02-22T14:26:29+01:00,4.1175863765778,0.0512687349740682,-148.237668224597,906.964827500217,693811.437597769,730540.708894936,,,
191,2016-02-22T14:27:41+01:00,,,3109.66684278819,977.417265912227,339323.401852674,787367.334738957,4.11903360749046,0.0552567984746079,0.6226792505395373
192,2016-02-22T14:28:51+01:00,2.89237878231368,0.0492012555814849,-259.201762720914,871.915158518805,1830004.98509787,702241.117133514,,,
193,2016-02-22T14:30:02+01:00,,,3206.51613459555,921.56124417447,1136505.71224405,742319.500129915,2.8746202160918,0.0520078329890359,0.23751349946580946
194,2016-02-22T14:31:12+01:00,2.38543003214517,0.0462221515408213,-91.9085953601717,819.65064333698,1576319.43998542,660171.884336817,,,
195,2016-02-22T14:32:23+01:00,,,3394.09133921172,850.386015630352,1135282.72374722,684975.486877133,2.55489161623258,0.0479696297152982,0.28663473575418497
196,2016-02-22T14:33:34+01:00,2.15108372881162,0.0469617425988197,-252.451972856787,832.952687303213,1319558.48063673,670943.364290316,,,
197,2016-02-22T14:34:45+01:00,,,3269.15233279161,871.432631964279,1298409.48580848,701787.777687534,2.12328082084011,0.0491188050822626,-0.22182280460963355
198,2016-02-22T14:35:55+01:00,2.53639084748733,0.0466669873117577,77.0797662935801,827.37673148147,467157.78688249,666390.296388968,,,
199,2016-02-22T14:37:06+01:00,,,2817.79731570731,889.400439649209,496365.826534145,716363.935219949,3.04376736206515,0.0502007616195877,0.13769850888143154
200,2016-02-22T14:38:16+01:00,3.27054012640551,0.048586115814799,-43.1029093254327,860.494776296261,863854.3918041,693109.623870306,,,
201,2016-02-22T14:39:27+01:00,,,3193.83241431303,866.101259710855,1306628.36464591,697604.608057418,3.05909977975846,0.0488871127795876,0.0738125086246586
202,2016-02-22T14:40:37+01:00,2.70405206171099,0.0468242754256809,-405.573864905481,829.934745164188,1323369.71820872,668485.581386149,,,
203,2016-02-22T14:41:48+01:00,,,2576.16554709324,857.192224601724,1627369.39135395,690544.095548099,1.96208110413129,0.0483219890193412,-0.20597864885241868
204,2016-02-22T14:42:58+01:00,1.63961663170329,0.0461742430532264,-26.6272723192873,819.691036875992,1447462.73134496,660144.969497065,,,
205,2016-02-22T14:44:09+01:00,,,3041.19698919319,766.92579891128,1251780.59153671,617721.663756699,2.38087147086466,0.0432496615080355,0.23296382617888511
206,2016-02-22T14:45:20+01:00,2.65619865766826,0.0474331891868154,-576.444816388614,840.881975028683,1831961.64722669,677220.635937536,,,
207,2016-02-22T14:46:30+01:00,,,3029.0412932226,919.408975033736,520668.892017546,740572.503474307,3.37089298998369,0.0519201128078842,0.4699632767280759
208,2016-02-22T14:47:41+01:00,3.14915692677993,0.0503539602860403,-73.7605064794444,891.95018119791,901863.252676722,718446.256195939,,,
209,2016-02-22T14:48:52+01:00,,,3150.61305032526,891.356308486818,341678.614511886,717961.401681551,3.52416190336936,0.0503452506771022,0.3393188729170329
210,2016-02-22T14:50:02+01:00,3.22002651294624,0.0497487080660414,-30.0233782999054,881.216361650486,513695.998695453,709741.000893237,,,
211,2016-02-22T14:51:13+01:00,,,3454.31041529107,945.291732723729,489283.252932591,761479.959306845,3.57157309862845,0.0534005133019805,0.8750864366195339
212,2016-02-22T14:52:23+01:00,2.18032061178902,0.0482609379151142,134.906847710151,856.038361584239,1184145.25928258,689480.554606814,,,
213,2016-02-22T14:53:34+01:00,,,3021.973134796,825.541189660151,1343274.81928556,664927.777677065,2.40432724204761,0.0465562051878613,-0.5885118026167517
214,2016-02-22T14:54:44+01:00,3.79391355594991,0.0515129582216283,74.5592581815006,911.672058314944,1357824.0895301,734342.563338478,,,
215,2016-02-22T14:55:55+01:00,,,3016.54899559872,976.769284496747,1816692.50742001,786741.918680928,3.94972984186012,0.0552000823452869,-0.010432765087225793
216,2016-02-22T14:57:05+01:00,4.12407012201524,0.0502831150061499,-201.714448891147,889.480394528965,134621.15290095,716490.330025154,,,
217,2016-02-22T14:58:16+01:00,,,3175.48533692741,942.977071537768,943566.537287846,759548.591318884,5.08992410445429,0.0533747398394451,1.2174659308526987
218,2016-02-22T14:59:26+01:00,3.62439005544729,0.0486011619240729,230.049471695868,860.335029922609,1028963.23127469,692993.227377792,,,
219,2016-02-22T15:00:37+01:00,,,3064.72997163072,915.661441349717,1188277.0015976,737549.540445275,4.29698414486879,0.0517729111969389,0.5601068973388501
220,2016-02-22T15:01:48+01:00,3.84936443961259,0.0508652346233373,-37.1389535314484,900.152156750281,1643039.38863605,725055.387472135,,,
221,2016-02-22T15:02:59+01:00,,,3359.07151780798,903.674675137168,910022.523732226,727887.63257113,3.44699483135197,0.0510360259858006,0.14225502026314896
222,2016-02-22T15:04:09+01:00,2.76778595198088,0.0488016219787989,-252.445914787629,864.933862768308,1516694.58779693,696655.075992191,,,
223,2016-02-22T15:05:20+01:00,,,3105.80843835796,892.878802642303,1448999.13965725,719217.29168153,3.37473873067137,0.0504231815385887,0.4700470777387906
224,2016-02-22T15:06:30+01:00,3.0396691045751,0.051280929389799,-172.353662904734,908.457796719371,854070.201361368,731778.559375137,,,
225,2016-02-22T15:07:41+01:00,,,2812.18460614948,920.785565479372,1312778.83663728,741661.945551162,4.54704464542608,0.0520793670747397,0.9844243016738528
226,2016-02-22T15:08:51+01:00,4.07820607251841,0.0507721555452449,-154.46224502197,898.277225156431,1489289.40969616,723501.957771401,,,
227,2016-02-22T15:10:02+01:00,,,3192.64851983681,957.333984221725,842442.930687562,771127.928119519,4.73716363891684,0.0541624446200927,0.21778430951076633
228,2016-02-22T15:11:12+01:00,4.95433887845025,0.0531027557098608,-658.155072962759,938.288983224606,1529031.52795079,755813.162131382,,,
229,2016-02-22T15:12:23+01:00,,,2951.31947289155,1182.95816999518,1234649.75829267,952937.8124965,8.66089679046487,0.0673068877031022,2.882301364434003
230,2016-02-22T15:13:33+01:00,6.59124272646246,0.061559613235206,-353.009779254904,1085.15973580168,1483979.31630298,874133.143372803,,,
231,2016-02-22T15:14:44+01:00,,,3094.23271655763,1063.02488608348,1533359.68193802,856304.301805561,5.51170103768669,0.0602085341302861,0.36733699840016776
232,2016-02-22T15:15:54+01:00,3.7178639251694,0.051023650655741,-223.252991675903,903.181540715143,1298115.05742728,727441.384300852,,,
233,2016-02-22T15:17:05+01:00,,,3091.83834564959,872.302480476248,1163171.38195087,702579.397670806,3.98687423815742,0.0492975339821444,0.5727552962838898
234,2016-02-22T15:18:16+01:00,3.11037395857766,0.046628206188378,159.664123397708,825.952663272573,803601.573211043,665320.838017997,,,
235,2016-02-22T15:19:27+01:00,,,2665.25560474837,889.848891317453,1631093.58048045,716672.90621447,3.22937624474153,0.0502351065530327,0.05409341427627723
236,2016-02-22T15:20:37+01:00,3.23927749288964,0.0487060876828513,-44.6663597162715,862.719967213454,1483591.22592354,694849.006130257,,,
237,2016-02-22T15:21:48+01:00,,,3203.54704149178,892.477124735072,1016100.7416845,718840.417965304,4.09123250178226,0.0504456544119683,0.9167750685829841
238,2016-02-22T15:22:58+01:00,3.1105503320961,0.04997119220334,-243.202934541122,885.182414734781,927292.849992067,713021.005733752,,,
239,2016-02-22T15:24:09+01:00,,,3115.65114965077,889.88121465996,1638981.36522087,716776.757401184,2.63051270351495,0.0502017918524917,-0.4710920446573894
240,2016-02-22T15:25:19+01:00,3.09278515838835,0.0489712876446187,596.33425242311,867.563737451656,1163088.36739258,698771.461723592,,,
241,2016-02-22T15:26:30+01:00,,,2730.89009383083,904.798217697909,1088563.68473385,728767.860952913,3.27485283389549,0.0510858510173041,-0.16246592975268737
242,2016-02-22T15:27:40+01:00,3.77699978291843,0.048868249024947,-95.8095442234985,864.921016768106,1066396.51185013,696657.463710758,,,
243,2016-02-22T15:28:51+01:00,,,3010.79664318183,915.536233047271,785325.855960656,737432.221635428,3.69760121906771,0.0517227551450997,
