index,timestamp,no2,no2_err,h2o,h2o_err
2685,2016-02-05T12:32:03+01:00,23.7561661808663,0.112250934817396,8476455.92443349,1632595.1690304
2686,2016-02-05T12:32:05+01:00,23.6539944381772,0.11673515139878,8380958.53295266,1698015.40730873
2687,2016-02-05T12:32:07+01:00,23.5836667531357,0.119463449713868,11377673.2516999,1742657.53106194
2688,2016-02-05T12:32:10+01:00,23.9094921541347,0.124362426699354,8633537.04863559,1808515.88147232
2689,2016-02-05T12:32:12+01:00,24.0783861841424,0.122346423582993,7720766.63194313,1778858.03444479
2690,2016-02-05T12:32:14+01:00,24.5775931418997,0.120517359630519,6223678.50431557,1751420.97345052
2691,2016-02-05T12:32:16+01:00,24.9695090040858,0.127258119223999,6983736.74716921,1848682.01169906
2692,2016-02-05T12:32:19+01:00,25.117296938168,0.119281446241855,9745091.63679657,1732521.01742409
2693,2016-02-05T12:32:21+01:00,25.1088049375596,0.122213221560061,12059349.1303947,1780295.67982084
2694,2016-02-05T12:32:23+01:00,25.3007197610394,0.122011819658365,7924049.32580139,1771840.83737207
2695,2016-02-05T12:32:26+01:00,25.27212742474,0.116079316161981,12031657.141982,1690689.78282902
2696,2016-02-05T12:32:28+01:00,25.3692058116745,0.113181412727672,6822847.50026143,1643432.66302481
2697,2016-02-05T12:32:30+01:00,25.3465866346608,0.119500588642381,9836128.48499991,1735260.84373619
2698,2016-02-05T12:32:32+01:00,25.2164752410139,0.115822132700966,7583045.51868365,1682089.39203113
2699,2016-02-05T12:32:35+01:00,25.0565829504886,0.122738070924056,9374057.73408392,1782856.03450771
2700,2016-02-05T12:32:37+01:00,25.1972022293217,0.121939876762485,9809876.42782264,1770994.38612297
2701,2016-02-05T12:32:39+01:00,25.3044603939942,0.115230481808377,8635402.33607568,1673333.864056
2702,2016-02-05T12:32:41+01:00,25.6507744338997,0.130266861793287,9113179.51223486,1891095.89494016
2703,2016-02-05T12:32:44+01:00,25.9972744762472,0.122092127491086,9893516.44696599,1771770.83686093
2704,2016-02-05T12:32:46+01:00,25.916016409825,0.114510304364254,7981150.11427666,1661848.58081523
2705,2016-02-05T12:32:48+01:00,25.7993720213258,0.122216827904691,10299110.3208169,1773931.65434074
2706,2016-02-05T12:32:51+01:00,25.7135490611833,0.116619955963137,7333557.07861917,1692864.22441672
2707,2016-02-05T12:32:53+01:00,25.5492702532431,0.12041545367472,11235931.4460518,1753050.17751246
2708,2016-02-05T12:32:55+01:00,25.0724467102261,0.115733529289883,9337419.60378432,1681050.06596658
2709,2016-02-05T12:32:57+01:00,25.1837143155118,0.120608726586746,8421197.20246753,1751722.58127033
2710,2016-02-05T12:33:00+01:00,24.9072909843323,0.118088126205323,8421364.38189441,1715567.70127667
2711,2016-02-05T12:33:02+01:00,24.712168087545,0.116348734906513,8754842.03533114,1690598.59573876
2712,2016-02-05T12:33:04+01:00,24.8278197751569,0.121514589513546,9255048.52220571,1765495.77948137
2713,2016-02-05T12:33:07+01:00,24.8094278555807,0.128184501844658,9376283.43530307,1862355.08964684
2714,2016-02-05T12:33:09+01:00,24.5956809687469,0.114044274130571,9315596.21843891,1657276.73071742
2715,2016-02-05T12:33:11+01:00,24.2611451982794,0.11065167677396,12726702.8553891,1613590.83785931
2716,2016-02-05T12:33:13+01:00,23.6889993321954,0.116863849143826,9071743.05061809,1699842.63512474
2717,2016-02-05T12:33:16+01:00,23.1883399665528,0.128730990994696,9245052.81179476,1873307.05285805
2718,2016-02-05T12:33:18+01:00,23.0720033518412,0.113830507618524,11585037.7744826,1661472.54562266
2719,2016-02-05T12:33:20+01:00,22.6851185483928,0.119685711855164,8679628.20395488,1742661.10340231
2720,2016-02-05T12:33:22+01:00,22.4784327713597,0.115655701082498,7554855.61609254,1684290.43142597
2721,2016-02-05T12:33:25+01:00,22.5081122007917,0.118001844018232,10164327.0992507,1718394.59998182
2722,2016-02-05T12:33:27+01:00,22.3323404622037,0.116568871834964,9563685.92527458,1697849.42619429
2723,2016-02-05T12:33:29+01:00,22.4548747685908,0.112522480905137,7009694.98369529,1638673.9802942
2724,2016-02-05T12:33:32+01:00,22.0866941649273,0.111882644019016,11402053.6627366,1634576.61145515
2725,2016-02-05T12:33:34+01:00,22.2593153788202,0.120403530549372,10432001.06618,1753843.13453476
2726,2016-02-05T12:33:36+01:00,22.3843531534241,0.117398563095271,7617159.73687226,1709809.07905061
2727,2016-02-05T12:33:38+01:00,22.2684119200686,0.113568081823338,8869567.22326739,1654254.00984901
2728,2016-02-05T12:33:41+01:00,22.5738423271137,0.114297143402183,8114642.01863197,1664294.38314008
2729,2016-02-05T12:33:43+01:00,23.7467829554668,0.115413097808568,8682285.01075449,1678609.78886728
2730,2016-02-05T12:33:45+01:00,24.5964848926232,0.119399476359191,8866569.05059259,1735088.18415696
2731,2016-02-05T12:33:47+01:00,24.6138935105249,0.12264848254378,12014636.5433264,1787580.87850212
2732,2016-02-05T12:33:50+01:00,24.0285377300977,0.113342244984191,7697674.74504224,1648029.63192683
2733,2016-02-05T12:33:52+01:00,23.427787457349,0.12459695009938,11206276.2612741,1817707.65639024
2734,2016-02-05T12:33:54+01:00,22.72589543696,0.120358109057009,9556227.73448879,1752416.46512814
